('DIS', 11772, 'Object-Oriented Programming and Data Structures', 0, 1, 0, 0, 0, '03:35PM', '04:25PM', 358546)
('DIS', 11773, 'Object-Oriented Programming and Data Structures', 0, 0, 1, 0, 0, '12:20PM', '01:10PM', 358546)
('DIS', 11774, 'Object-Oriented Programming and Data Structures', 0, 0, 1, 0, 0, '01:25PM', '02:15PM', 358546)
('DIS', 11775, 'Object-Oriented Programming and Data Structures', 0, 0, 1, 0, 0, '07:30PM', '08:20PM', 358546)
('DIS', 11799, 'Object-Oriented Programming and Data Structures', 0, 1, 0, 0, 0, '12:20PM', '01:10PM', 358546)
('DIS', 11800, 'Object-Oriented Programming and Data Structures', 0, 1, 0, 0, 0, '02:30PM', '03:20PM', 358546)
('DIS', 12170, 'Object-Oriented Programming and Data Structures', 0, 0, 1, 0, 0, '02:30PM', '03:20PM', 358546)
('DIS', 12179, 'Object-Oriented Programming and Data Structures', 0, 1, 0, 0, 0, '12:20PM', '01:10PM', 358546)
('LEC', 12337, 'Programming Practicum', 0, 0, 1, 0, 0, '01:25PM', '02:15PM', 358547)
('LEC', 11827, 'Object-Oriented Design and Data Structures - Honors', 0, 1, 0, 1, 0, '10:10AM', '11:00AM', 364536)
('DIS', 11828, 'Object-Oriented Design and Data Structures - Honors', 0, 1, 0, 0, 0, '12:20PM', '01:10PM', 364536)
('DIS', 11829, 'Object-Oriented Design and Data Structures - Honors', 0, 0, 1, 0, 0, '01:25PM', '02:15PM', 364536)
('LAB', 11830, 'Object-Oriented Design and Data Structures - Honors', 1, 0, 0, 0, 0, '07:30PM', '08:20PM', 364536)
('LAB', 11831, 'Object-Oriented Design and Data Structures - Honors', 0, 0, 1, 0, 0, '07:30PM', '08:20PM', 364536)
('LEC', 10527, 'Discrete Structures', 1, 0, 1, 0, 1, '10:10AM', '11:00AM', 358552)
('DIS', 17738, 'Discrete Structures', 0, 1, 0, 0, 0, '12:20PM', '01:10PM', 358552)
('DIS', 17739, 'Discrete Structures', 0, 1, 0, 0, 0, '03:35PM', '04:25PM', 358552)
